customer_id,customer_country,account_created_at,customer_segment,historical_orders,historical_chargebacks,email_age_days,usual_device_id,lifetime_value
C008839,IT,2023-03-19,Occasional,4,0,1531,DEV008839,206.63
C008840,ES,2025-03-15,New,0,0,483,DEV008840,0.0
C008841,US,2025-12-19,New,0,0,54,DEV008841,0.0
C008842,CA,2023-04-01,Occasional,6,0,1448,DEV008842,467.36
C008843,CA,2025-05-14,New,2,0,776,DEV008843,190.35
C008844,ES,2025-08-10,New,1,0,648,DEV008844,106.39
C008845,AU,2022-01-08,Occasional,4,0,1854,DEV008845,510.13
C008846,DE,2018-02-21,Loyal,69,0,3295,DEV008846,3438.98
C008847,CA,2025-05-29,Occasional,4,0,241,DEV008847,161.78
C008848,US,2019-12-14,Returning,20,0,2736,DEV008848,1436.26
C008849,IT,2025-12-25,New,2,0,675,DEV008849,262.55
C008850,IT,2021-01-20,Returning,23,0,2040,DEV008850,1292.19
C008851,NL,2023-01-27,Occasional,2,0,1086,DEV008851,192.11
C008852,GB,2024-07-17,Occasional,5,0,1030,DEV008852,607.93
C008853,ES,2025-02-11,New,1,0,679,DEV008853,23.22
C008854,CA,2023-05-12,Loyal,63,0,1246,DEV008854,7153.95
C008855,AU,2020-05-31,Returning,15,0,2057,DEV008855,1567.32
C008856,GB,2019-09-08,Returning,6,0,2595,DEV008856,825.34
C008857,NL,2022-12-02,Occasional,6,0,1245,DEV008857,397.96
C008858,IT,2024-10-22,Returning,18,0,658,DEV008858,2286.19
C008859,IT,2023-08-20,Occasional,6,0,1292,DEV008859,624.25
C008860,IE,2019-08-21,Loyal,29,0,2379,DEV008860,1800.21
C008861,ES,2023-03-24,Returning,24,0,1552,DEV008861,1910.0
C008862,DE,2019-12-24,Returning,23,0,2527,DEV008862,674.66
C008863,ES,2022-03-30,Loyal,77,0,1587,DEV008863,2422.29
C008864,AU,2025-10-22,New,0,0,469,DEV008864,0.0
C008865,IE,2025-08-12,Occasional,2,0,275,DEV008865,69.02
C008866,FR,2020-07-07,Returning,8,0,2591,DEV008866,217.08
C008867,AU,2025-01-22,New,1,0,397,DEV008867,85.76
C008868,CA,2025-06-15,New,1,0,476,DEV008868,136.96
C008869,IT,2025-05-03,New,2,0,929,DEV008869,190.99
C008870,IE,2023-04-23,Occasional,4,0,1100,DEV008870,384.28
C008871,US,2020-05-03,Returning,22,0,2424,DEV008871,3539.71
C008872,CA,2023-08-02,Returning,23,0,1595,DEV008872,3519.08
C008873,DE,2023-08-16,Returning,22,0,1171,DEV008873,1512.0
C008874,FR,2024-09-04,Occasional,6,0,712,DEV008874,703.81
C008875,IT,2021-01-18,Returning,16,0,1865,DEV008875,701.61
C008876,US,2022-02-05,Returning,15,0,2005,DEV008876,489.54
C008877,DE,2025-04-07,New,1,0,980,DEV008877,61.41
C008878,DE,2019-01-27,Returning,21,0,3203,DEV008878,682.63
C008879,IT,2022-08-23,Occasional,4,0,1953,DEV008879,205.73
C008880,NL,2025-07-24,New,1,0,336,DEV008880,22.93
C008881,DE,2023-11-23,Returning,11,0,905,DEV008881,645.61
C008882,CA,2019-03-23,Returning,23,0,3086,DEV008882,2235.32
C008883,IE,2021-05-17,Returning,16,0,2024,DEV008883,1901.57
C008884,NL,2025-04-12,New,2,0,942,DEV008884,134.39
C008885,CA,2024-02-26,Occasional,5,0,1119,DEV008885,465.9
C008886,GB,2025-07-16,Occasional,2,0,581,DEV008886,39.4
C008887,US,2025-08-06,New,2,0,288,DEV008887,233.08
C008888,AU,2021-08-12,Returning,8,0,1915,DEV008888,803.46
C008889,GB,2025-07-16,Occasional,1,0,753,DEV008889,101.07
C008890,IE,2023-04-09,Returning,6,0,1693,DEV008890,900.97
C008891,NL,2025-01-25,New,2,0,1045,DEV008891,101.63
C008892,CA,2023-11-21,Loyal,33,0,1032,DEV008892,3454.13
C008893,GB,2022-01-09,Occasional,1,0,1619,DEV008893,108.98
C008894,IE,2021-06-24,Loyal,24,0,2342,DEV008894,1324.44
C008895,FR,2022-02-13,Returning,21,0,1975,DEV008895,1974.77
C008896,US,2024-07-01,Returning,17,0,633,DEV008896,397.18
C008897,IT,2024-12-10,Returning,10,0,395,DEV008897,1504.52
C008898,IT,2025-11-22,New,1,0,493,DEV008898,140.39
C008899,ES,2025-04-07,Occasional,4,0,485,DEV008899,359.14
C008900,NL,2021-12-29,Returning,22,0,1742,DEV008900,860.64
C008901,DE,2022-12-24,Loyal,52,0,1485,DEV008901,6942.89
C008902,FR,2025-02-15,New,1,0,354,DEV008902,79.61
C008903,CA,2024-12-26,Returning,21,0,426,DEV008903,2580.23
C008904,CA,2019-05-29,Loyal,71,0,2483,DEV008904,8363.09
C008905,IT,2024-09-17,Occasional,3,0,1093,DEV008905,432.48
C008906,AU,2021-10-05,Returning,15,0,1945,DEV008906,1447.18
C008907,IT,2020-10-29,Returning,12,0,2002,DEV008907,767.36
C008908,US,2025-04-09,New,1,0,546,DEV008908,118.06
C008909,ES,2023-03-23,Occasional,6,0,1668,DEV008909,159.37
C008910,AU,2025-01-04,New,1,0,996,DEV008910,158.21
C008911,ES,2022-01-23,Returning,21,0,1660,DEV008911,1714.54
C008912,FR,2021-03-18,Returning,11,0,1870,DEV008912,980.69
C008913,AU,2021-12-01,Loyal,59,0,1643,DEV008913,4847.83
C008914,CA,2021-03-07,Returning,10,0,2039,DEV008914,920.49
C008915,IE,2025-04-10,New,0,0,380,DEV008915,0.0
C008916,AU,2023-06-04,Loyal,54,0,1241,DEV008916,4907.18
C008917,FR,2020-12-24,Returning,23,0,2306,DEV008917,3452.27
C008918,DE,2025-09-21,Occasional,2,0,286,DEV008918,207.75
C008919,IE,2024-07-16,Occasional,5,0,657,DEV008919,308.36
C008920,FR,2021-12-25,Loyal,88,0,2098,DEV008920,10474.85
C008921,DE,2023-09-29,Occasional,5,0,1341,DEV008921,579.61
C008922,IT,2022-07-25,Loyal,89,0,1563,DEV008922,10931.51
C008923,NL,2024-01-22,Occasional,1,0,1318,DEV008923,49.19
C008924,ES,2022-06-07,Returning,21,0,1452,DEV008924,511.35
C008925,IT,2019-11-12,Loyal,46,0,2241,DEV008925,6178.97
C008926,IT,2023-12-24,Occasional,2,0,974,DEV008926,204.68
C008927,IE,2023-12-02,Occasional,4,0,937,DEV008927,239.08
C008928,AU,2025-02-20,New,0,0,640,DEV008928,0.0
C008929,FR,2019-10-22,Loyal,30,0,2949,DEV008929,2050.67
C008930,IT,2024-06-07,Occasional,6,0,1070,DEV008930,492.63
C008931,DE,2021-12-10,Returning,12,0,2081,DEV008931,1719.59
C008932,DE,2022-08-18,Occasional,5,0,1487,DEV008932,348.28
C008933,NL,2022-02-16,Occasional,5,0,1761,DEV008933,124.07
C008934,IT,2022-11-22,Occasional,4,0,1226,DEV008934,499.91
C008935,CA,2022-04-25,Returning,15,0,1765,DEV008935,2128.16
C008936,IE,2022-05-22,Occasional,2,0,2010,DEV008936,221.54
C008937,GB,2024-02-15,Returning,6,0,1370,DEV008937,633.35
C008938,AU,2025-10-20,New,1,0,341,DEV008938,41.11
C008939,FR,2023-08-17,Occasional,2,0,913,DEV008939,101.5
C008940,US,2025-08-24,New,2,0,507,DEV008940,278.58
C008941,IT,2025-05-21,New,1,0,473,DEV008941,62.48
C008942,FR,2023-11-15,Occasional,5,0,1157,DEV008942,179.91
C008943,IT,2023-05-11,Returning,17,0,1054,DEV008943,1565.8
C008944,IT,2022-07-19,Occasional,1,0,1832,DEV008944,87.92
C008945,FR,2024-03-06,Returning,23,0,1247,DEV008945,2609.01
C008946,NL,2019-08-09,Returning,20,0,2453,DEV008946,1081.95
C008947,GB,2024-12-11,Returning,24,0,535,DEV008947,2921.76
C008948,FR,2019-09-03,Returning,11,0,2469,DEV008948,922.06
C008949,CA,2022-03-01,Occasional,6,0,1526,DEV008949,845.88
C008950,DE,2024-03-14,Occasional,4,0,1263,DEV008950,636.17
C008951,CA,2025-07-15,New,2,0,344,DEV008951,221.44
C008952,GB,2022-11-13,Occasional,6,0,1749,DEV008952,461.91
C008953,DE,2025-01-24,Occasional,3,0,673,DEV008953,211.96
C008954,IT,2025-07-06,New,1,0,468,DEV008954,51.64
C008955,CA,2023-08-10,Occasional,6,0,1060,DEV008955,300.41
C008956,GB,2025-11-08,New,2,0,204,DEV008956,78.56
C008957,DE,2023-08-13,Loyal,81,0,1270,DEV008957,7371.94
C008958,DE,2024-06-05,Occasional,5,0,700,DEV008958,690.09
C008959,NL,2023-04-14,Occasional,2,0,1368,DEV008959,49.96
C008960,GB,2024-05-12,Occasional,5,0,1195,DEV008960,225.22
C008961,IT,2024-09-03,Returning,9,0,1096,DEV008961,1362.27
C008962,FR,2020-12-20,Returning,6,0,2348,DEV008962,169.7
C008963,US,2025-07-13,Occasional,1,0,222,DEV008963,141.84
C008964,FR,2025-02-22,New,0,0,598,DEV008964,0.0
C008965,ES,2025-01-17,New,2,0,428,DEV008965,111.27
C008966,US,2019-09-23,Returning,24,0,2748,DEV008966,979.43
C008967,DE,2025-07-29,New,2,0,214,DEV008967,128.06
C008968,AU,2025-02-23,New,0,0,725,DEV008968,0.0
C008969,IT,2022-11-15,Occasional,1,0,1251,DEV008969,38.62
C008970,ES,2023-12-24,Returning,6,0,744,DEV008970,488.69
C008971,AU,2024-09-05,Occasional,5,0,706,DEV008971,216.83
C008972,NL,2021-04-23,Returning,14,0,2218,DEV008972,1273.63
C008973,IT,2024-10-05,Occasional,1,0,897,DEV008973,116.29
C008974,US,2022-10-22,Occasional,4,0,1772,DEV008974,673.21
C008975,DE,2025-12-30,New,0,0,636,DEV008975,0.0
C008976,NL,2024-02-26,Occasional,6,0,896,DEV008976,185.56
C008977,NL,2019-08-11,Returning,19,0,2809,DEV008977,352.65
C008978,IE,2021-08-01,Returning,12,0,1973,DEV008978,1434.55
C008979,ES,2025-02-02,New,2,0,338,DEV008979,199.34
C008980,DE,2025-10-04,New,0,0,714,DEV008980,0.0
C008981,ES,2023-08-11,Occasional,1,0,1434,DEV008981,151.08
C008982,ES,2025-12-09,New,2,0,70,DEV008982,301.7
C008983,ES,2022-05-12,Occasional,2,0,1375,DEV008983,237.81
C008984,GB,2024-02-04,Occasional,5,0,1146,DEV008984,800.1
C008985,IT,2025-11-08,New,1,0,118,DEV008985,107.25
C008986,GB,2025-04-08,New,0,0,897,DEV008986,0.0
C008987,CA,2025-01-08,Occasional,1,0,715,DEV008987,33.74
C008988,NL,2025-08-25,New,0,0,645,DEV008988,0.0
C008989,ES,2022-01-10,Loyal,71,0,1977,DEV008989,11832.77
C008990,CA,2023-11-30,Returning,17,0,851,DEV008990,1763.12
C008991,IE,2025-11-28,New,1,0,573,DEV008991,93.85
C008992,ES,2023-12-22,Occasional,4,0,966,DEV008992,320.57
C008993,NL,2020-03-18,Returning,9,0,2405,DEV008993,295.94
C008994,DE,2022-02-07,Returning,6,0,2003,DEV008994,461.91
C008995,CA,2022-10-17,Occasional,4,0,1285,DEV008995,294.7
C008996,US,2020-11-08,Returning,24,0,2462,DEV008996,3417.91
C008997,US,2025-03-16,New,2,0,950,DEV008997,148.01
C008998,NL,2024-03-31,Returning,22,0,1106,DEV008998,2370.85
C008999,FR,2022-04-14,Returning,17,0,1745,DEV008999,1219.69
C009000,ES,2025-12-03,New,1,0,290,DEV009000,109.94
C009001,GB,2021-11-08,Returning,14,0,1547,DEV009001,1196.86
C009002,NL,2022-02-06,Occasional,3,0,1903,DEV009002,199.98
C009003,AU,2024-08-28,Returning,15,0,553,DEV009003,2274.43
C009004,GB,2024-10-17,Returning,5,0,822,DEV009004,629.24
C009005,AU,2022-07-30,Loyal,50,0,1521,DEV009005,4690.08
C009006,IE,2025-04-28,New,1,1,301,DEV009006,168.82
C009007,GB,2024-08-13,Occasional,1,0,585,DEV009007,71.86
C009008,GB,2024-01-11,Occasional,3,0,1443,DEV009008,400.4
C009009,IE,2023-12-05,Returning,18,0,889,DEV009009,1090.74
C009010,DE,2022-05-24,Occasional,2,0,1636,DEV009010,238.1
C009011,NL,2022-10-27,Returning,13,0,1415,DEV009011,770.66
C009012,US,2022-12-20,Occasional,3,0,1612,DEV009012,143.58
C009013,DE,2022-10-08,Occasional,6,0,1903,DEV009013,197.29
C009014,IE,2025-09-13,New,1,0,270,DEV009014,131.4
C009015,NL,2024-05-01,Occasional,4,0,841,DEV009015,622.01
C009016,NL,2025-11-12,New,2,0,252,DEV009016,246.64
C009017,GB,2023-05-17,Returning,9,0,1117,DEV009017,1046.67
C009018,ES,2020-02-19,Loyal,50,0,2251,DEV009018,7129.47
C009019,CA,2025-11-12,New,0,0,766,DEV009019,0.0
C009020,AU,2025-07-07,Occasional,6,0,611,DEV009020,297.66
C009021,AU,2018-07-14,Loyal,64,0,3165,DEV009021,8537.79
C009022,ES,2024-12-10,Returning,15,0,922,DEV009022,1128.43
C009023,GB,2025-03-22,New,0,0,299,DEV009023,0.0
C009024,DE,2018-09-24,Loyal,85,0,2928,DEV009024,7602.03
C009025,GB,2025-11-30,New,1,0,347,DEV009025,97.36
C009026,CA,2025-01-22,New,2,0,988,DEV009026,133.9
C009027,GB,2024-01-05,Occasional,1,0,1230,DEV009027,69.23
C009028,CA,2025-05-26,New,0,0,919,DEV009028,0.0
C009029,AU,2020-03-19,Returning,15,0,2133,DEV009029,1259.5
C009030,DE,2025-09-21,Occasional,4,0,117,DEV009030,584.06
C009031,US,2022-02-04,Loyal,62,0,2122,DEV009031,2520.61
C009032,IT,2021-07-18,Loyal,66,1,2079,DEV009032,6133.54
C009033,IE,2024-09-10,Occasional,1,0,886,DEV009033,83.22
C009034,NL,2025-12-03,New,2,0,420,DEV009034,243.64
C009035,GB,2025-10-30,New,1,0,326,DEV009035,122.9
C009036,NL,2025-05-16,New,0,0,369,DEV009036,0.0
C009037,IT,2021-06-22,Returning,16,0,2005,DEV009037,1531.62
C009038,GB,2025-12-01,New,0,0,580,DEV009038,0.0
C009039,US,2023-03-30,Occasional,4,0,1013,DEV009039,102.0
C009040,IE,2020-06-01,Returning,23,0,2655,DEV009040,2700.81
C009041,FR,2022-05-24,Occasional,3,0,1996,DEV009041,252.51
C009042,IE,2022-04-06,Occasional,3,0,1672,DEV009042,366.33
C009043,AU,2024-07-31,Occasional,4,0,770,DEV009043,528.87
C009044,ES,2022-05-07,Occasional,1,0,1509,DEV009044,84.65
C009045,ES,2022-02-08,Occasional,5,0,2144,DEV009045,336.11
C009046,IE,2025-04-15,Occasional,6,0,976,DEV009046,203.84
C009047,DE,2023-05-14,Returning,18,0,1566,DEV009047,2202.63
C009048,ES,2023-08-16,Occasional,5,0,1073,DEV009048,262.06
C009049,GB,2025-05-22,Occasional,4,0,831,DEV009049,530.02
C009050,ES,2019-12-10,Returning,6,0,2601,DEV009050,670.08
C009051,AU,2025-04-08,Occasional,1,0,396,DEV009051,111.6
C009052,DE,2017-06-23,Loyal,96,0,3483,DEV009052,15839.34
C009053,CA,2023-05-03,Occasional,6,0,1651,DEV009053,243.28
C009054,CA,2025-04-17,Occasional,5,0,443,DEV009054,409.97
C009055,FR,2019-10-20,Returning,20,0,2602,DEV009055,1669.45
C009056,IT,2025-06-19,New,0,0,569,DEV009056,0.0
C009057,ES,2021-10-31,Loyal,25,0,1712,DEV009057,779.94
C009058,DE,2021-05-12,Loyal,37,0,1776,DEV009058,4057.72
C009059,US,2024-03-16,Occasional,4,0,727,DEV009059,199.8
C009060,US,2023-12-15,Occasional,1,0,819,DEV009060,62.44
C009061,IT,2025-01-05,Occasional,4,0,473,DEV009061,189.23
C009062,AU,2025-05-21,New,0,0,326,DEV009062,0.0
C009063,FR,2021-11-27,Returning,7,0,1567,DEV009063,225.68
C009064,CA,2017-10-13,Loyal,63,0,3619,DEV009064,1927.14
C009065,US,2018-01-13,Loyal,99,0,3416,DEV009065,13581.82
C009066,CA,2021-01-17,Returning,9,0,2504,DEV009066,1080.63
C009067,AU,2024-04-28,Occasional,6,0,1284,DEV009067,403.17
C009068,NL,2019-04-01,Returning,20,0,3026,DEV009068,1130.85
C009069,NL,2025-06-15,New,2,0,249,DEV009069,217.26
C009070,FR,2022-07-23,Returning,9,0,1558,DEV009070,509.71
C009071,IE,2020-02-04,Loyal,59,0,2883,DEV009071,7529.72
C009072,ES,2017-08-08,Loyal,62,1,3405,DEV009072,6910.59
C009073,CA,2025-04-10,Occasional,2,0,744,DEV009073,148.74
C009074,US,2019-12-16,Returning,8,0,2363,DEV009074,449.11
C009075,GB,2023-08-17,Occasional,4,0,1043,DEV009075,480.72
C009076,NL,2025-06-02,New,0,0,393,DEV009076,0.0
C009077,NL,2021-04-13,Returning,16,0,2329,DEV009077,873.0
C009078,AU,2021-10-13,Returning,17,0,2060,DEV009078,2270.37
C009079,GB,2025-02-04,New,0,0,569,DEV009079,0.0
C009080,US,2019-05-04,Returning,6,0,2760,DEV009080,754.57
C009081,DE,2024-11-14,Occasional,6,0,1035,DEV009081,576.63
C009082,AU,2023-12-05,Returning,9,0,861,DEV009082,966.29
C009083,AU,2022-07-15,Occasional,3,0,1553,DEV009083,373.68
C009084,GB,2022-11-04,Loyal,33,0,1212,DEV009084,1508.94
C009085,NL,2023-06-13,Occasional,2,0,1656,DEV009085,108.01
C009086,US,2024-04-08,Occasional,3,0,1097,DEV009086,385.55
C009087,IT,2023-09-18,Occasional,5,0,957,DEV009087,428.0
C009088,CA,2021-04-14,Loyal,48,0,1928,DEV009088,6025.95
C009089,US,2024-08-15,Occasional,5,0,980,DEV009089,223.21
C009090,ES,2024-01-27,Returning,12,0,778,DEV009090,1562.64
C009091,IE,2022-11-12,Returning,23,0,1523,DEV009091,3110.39
C009092,US,2024-08-03,Returning,10,0,939,DEV009092,677.67
C009093,IE,2024-09-01,Returning,6,0,577,DEV009093,559.1
C009094,IT,2025-06-30,New,1,0,478,DEV009094,102.76
C009095,NL,2019-02-02,Returning,5,0,3132,DEV009095,726.89
C009096,CA,2019-08-13,Returning,20,0,2714,DEV009096,1740.82
C009097,CA,2025-11-10,New,1,0,426,DEV009097,40.65
C009098,NL,2024-04-19,Returning,10,0,1160,DEV009098,404.6
C009099,GB,2022-11-30,Returning,23,0,1246,DEV009099,3009.45
C009100,DE,2025-07-11,New,2,0,405,DEV009100,128.75
C009101,DE,2024-05-14,Occasional,4,0,1033,DEV009101,455.5
C009102,CA,2024-09-17,Occasional,1,0,1075,DEV009102,29.23
C009103,US,2020-04-17,Returning,21,0,2361,DEV009103,1387.09
C009104,AU,2022-10-29,Loyal,52,0,1325,DEV009104,2956.42
C009105,ES,2020-10-10,Returning,24,0,2493,DEV009105,2941.95
C009106,ES,2021-12-07,Returning,12,0,2028,DEV009106,1110.68
C009107,IT,2023-10-12,Returning,9,0,1495,DEV009107,459.54
C009108,GB,2024-01-13,Occasional,1,0,1297,DEV009108,110.88
C009109,GB,2025-02-12,Occasional,3,0,507,DEV009109,123.18
C009110,CA,2023-12-13,Returning,7,0,999,DEV009110,958.8
C009111,ES,2024-06-06,Returning,7,0,766,DEV009111,576.74
C009112,FR,2019-10-10,Loyal,66,0,2885,DEV009112,9483.12
C009113,AU,2022-12-06,Occasional,3,0,1477,DEV009113,248.78
C009114,IE,2022-07-07,Occasional,6,0,1721,DEV009114,725.23
C009115,ES,2024-01-25,Occasional,2,0,1419,DEV009115,264.68
C009116,IT,2022-07-21,Occasional,3,0,1321,DEV009116,365.58
C009117,AU,2021-09-19,Returning,9,0,2236,DEV009117,235.22
C009118,GB,2019-01-03,Returning,8,0,2791,DEV009118,374.36
C009119,US,2023-11-05,Occasional,3,0,1127,DEV009119,266.22
C009120,NL,2024-08-10,Occasional,6,0,549,DEV009120,660.81
C009121,IE,2024-04-24,Returning,19,0,692,DEV009121,2241.77
C009122,US,2024-01-08,Occasional,5,0,1080,DEV009122,569.15
C009123,ES,2022-10-13,Loyal,99,0,1395,DEV009123,15693.67
C009124,GB,2023-03-28,Occasional,2,0,1424,DEV009124,111.33
C009125,IT,2025-01-25,Occasional,6,0,870,DEV009125,633.46
C009126,FR,2025-04-18,New,2,0,413,DEV009126,304.49
C009127,CA,2019-05-09,Loyal,88,0,3127,DEV009127,12877.07
C009128,GB,2025-09-27,Occasional,3,0,550,DEV009128,315.13
C009129,GB,2019-09-16,Returning,17,0,2564,DEV009129,648.5
C009130,IE,2025-06-25,New,2,0,282,DEV009130,223.8
C009131,US,2025-11-06,New,0,0,221,DEV009131,0.0
C009132,ES,2022-05-26,Occasional,5,0,1602,DEV009132,618.61
C009133,IT,2023-05-25,Occasional,5,0,1044,DEV009133,502.53
C009134,CA,2025-12-21,New,0,0,101,DEV009134,0.0
C009135,FR,2022-08-10,Returning,18,0,1284,DEV009135,1935.99
C009136,CA,2025-03-20,Occasional,2,0,363,DEV009136,85.94
C009137,NL,2024-12-31,Occasional,6,0,1061,DEV009137,918.61
C009138,CA,2022-04-11,Returning,24,0,1588,DEV009138,2358.95
C009139,NL,2021-04-04,Returning,19,0,2452,DEV009139,1860.36
C009140,ES,2022-04-13,Occasional,1,0,1995,DEV009140,97.75
C009141,FR,2023-08-15,Returning,9,0,1392,DEV009141,1123.78
C009142,AU,2024-10-29,Returning,7,0,1025,DEV009142,473.62
C009143,FR,2023-08-22,Occasional,5,0,1413,DEV009143,290.94
C009144,IT,2023-05-21,Occasional,1,0,1494,DEV009144,134.21
C009145,CA,2025-03-26,New,1,0,1007,DEV009145,44.78
C009146,FR,2022-08-23,Occasional,6,0,1267,DEV009146,539.08
C009147,NL,2022-09-18,Returning,23,0,1737,DEV009147,1080.6
C009148,IE,2022-12-28,Returning,24,0,1371,DEV009148,1428.17
C009149,ES,2022-03-28,Occasional,3,0,1532,DEV009149,133.07
C009150,IE,2024-06-25,Occasional,4,0,624,DEV009150,222.75
C009151,US,2020-02-11,Returning,22,0,2280,DEV009151,2077.44
C009152,US,2019-09-01,Returning,17,0,2518,DEV009152,1597.11
C009153,CA,2025-10-25,New,0,0,153,DEV009153,0.0
C009154,AU,2023-07-05,Returning,17,0,1463,DEV009154,327.93
C009155,FR,2025-06-08,New,1,0,925,DEV009155,50.69
C009156,FR,2022-12-25,Occasional,6,0,1376,DEV009156,229.33
C009157,NL,2025-02-11,New,1,0,691,DEV009157,109.11
C009158,IT,2019-06-28,Returning,22,0,2692,DEV009158,914.92
C009159,CA,2024-03-04,Returning,24,0,1054,DEV009159,2688.23
C009160,CA,2022-08-27,Occasional,2,0,1302,DEV009160,233.39
C009161,IT,2022-12-21,Returning,16,0,1591,DEV009161,686.63
C009162,IT,2025-04-07,New,2,0,599,DEV009162,199.67
C009163,IT,2019-11-09,Returning,23,0,2746,DEV009163,1845.14
C009164,ES,2023-03-22,Returning,23,0,1733,DEV009164,1054.59
C009165,FR,2019-10-09,Returning,8,0,2500,DEV009165,1176.97
C009166,AU,2020-02-08,Returning,18,0,2664,DEV009166,1903.68
C009167,AU,2025-12-21,New,2,0,720,DEV009167,94.88
C009168,NL,2023-03-09,Occasional,3,0,1354,DEV009168,89.26
C009169,IE,2025-12-04,New,2,0,422,DEV009169,166.66
C009170,ES,2023-10-06,Returning,5,0,848,DEV009170,335.51
C009171,CA,2022-02-19,Returning,19,0,1768,DEV009171,359.07
C009172,CA,2025-06-07,Occasional,6,0,700,DEV009172,342.92
C009173,ES,2025-07-11,New,2,0,212,DEV009173,61.51
C009174,IT,2023-02-18,Occasional,3,0,1234,DEV009174,129.42
C009175,GB,2024-11-17,Occasional,5,0,872,DEV009175,457.21
C009176,IE,2022-01-27,Loyal,42,0,1968,DEV009176,5095.35
C009177,ES,2025-06-19,New,2,0,431,DEV009177,87.65
C009178,DE,2024-09-30,Occasional,1,0,1020,DEV009178,25.51
C009179,IT,2022-04-08,Returning,21,0,1707,DEV009179,1011.1
C009180,ES,2022-09-22,Occasional,4,0,1335,DEV009180,113.32
C009181,NL,2022-07-05,Occasional,4,0,2003,DEV009181,464.87
C009182,FR,2024-06-26,Occasional,6,0,1077,DEV009182,890.09
C009183,ES,2025-08-20,New,1,0,224,DEV009183,77.19
C009184,US,2018-12-12,Loyal,100,0,2785,DEV009184,3096.3
C009185,NL,2019-08-07,Returning,14,0,2811,DEV009185,1894.33
C009186,DE,2023-01-05,Returning,16,0,1664,DEV009186,591.45
C009187,US,2025-08-14,New,2,0,671,DEV009187,110.88
C009188,GB,2023-02-03,Returning,15,0,1377,DEV009188,1229.84
C009189,IE,2025-07-29,New,0,0,881,DEV009189,0.0
C009190,FR,2025-02-07,New,0,0,802,DEV009190,0.0
C009191,ES,2022-11-11,Occasional,6,0,1559,DEV009191,727.94
C009192,IT,2025-05-30,Occasional,6,0,851,DEV009192,405.26
C009193,DE,2025-08-26,Occasional,1,0,443,DEV009193,41.12
C009194,GB,2023-05-01,Loyal,46,0,1412,DEV009194,1436.48
C009195,GB,2024-11-05,Returning,15,0,899,DEV009195,1404.69
C009196,ES,2019-10-01,Returning,22,0,2506,DEV009196,2532.83
C009197,CA,2023-11-27,Occasional,5,0,1401,DEV009197,741.81
C009198,DE,2019-07-30,Loyal,44,0,2690,DEV009198,4473.38
C009199,CA,2025-06-10,New,1,0,447,DEV009199,74.52
C009200,DE,2025-02-17,New,0,0,763,DEV009200,0.0
C009201,AU,2019-05-22,Returning,20,0,2695,DEV009201,788.16
C009202,AU,2020-02-25,Returning,11,0,2859,DEV009202,600.93
C009203,GB,2022-07-11,Occasional,1,0,1928,DEV009203,37.42
C009204,GB,2025-05-29,New,0,0,251,DEV009204,0.0
C009205,CA,2023-03-20,Occasional,4,0,1522,DEV009205,216.35
C009206,NL,2025-03-19,New,0,0,973,DEV009206,0.0
C009207,DE,2023-06-17,Returning,13,0,1124,DEV009207,1617.09
C009208,GB,2021-10-05,Returning,9,0,2188,DEV009208,761.49
C009209,DE,2025-05-08,Occasional,3,0,320,DEV009209,295.87
C009210,DE,2025-07-30,Occasional,3,0,608,DEV009210,308.04
C009211,GB,2025-05-30,New,0,0,458,DEV009211,0.0
C009212,IE,2024-10-14,Occasional,5,0,777,DEV009212,389.98
C009213,AU,2024-02-20,Occasional,2,0,1318,DEV009213,92.33
C009214,DE,2025-06-17,New,2,0,408,DEV009214,213.03
C009215,CA,2025-06-27,New,1,0,474,DEV009215,60.38
C009216,NL,2023-07-15,Occasional,6,0,931,DEV009216,778.62
C009217,IE,2018-08-01,Loyal,41,0,3396,DEV009217,5849.09
C009218,IT,2025-06-16,New,2,0,337,DEV009218,101.48
C009219,ES,2022-02-13,Occasional,1,0,1824,DEV009219,104.29
C009220,FR,2025-09-04,New,0,0,353,DEV009220,0.0
C009221,AU,2022-03-31,Returning,11,0,1453,DEV009221,1283.63
C009222,CA,2025-01-11,Occasional,1,0,882,DEV009222,132.73
C009223,ES,2024-04-22,Occasional,2,0,1190,DEV009223,215.33
C009224,GB,2023-09-03,Occasional,4,0,1577,DEV009224,387.6
C009225,ES,2022-06-24,Occasional,3,0,1966,DEV009225,379.48
C009226,CA,2025-11-12,New,0,0,518,DEV009226,0.0
C009227,US,2025-06-22,New,2,0,395,DEV009227,204.96
C009228,CA,2024-06-04,Occasional,1,0,951,DEV009228,117.73
C009229,IT,2025-12-31,New,1,0,266,DEV009229,27.64
C009230,DE,2022-07-04,Returning,15,0,1481,DEV009230,1684.32
C009231,GB,2023-07-22,Occasional,1,0,1080,DEV009231,87.31
C009232,CA,2022-09-04,Occasional,5,0,1599,DEV009232,332.17
C009233,ES,2024-02-04,Returning,6,0,881,DEV009233,827.73
C009234,GB,2023-12-05,Occasional,2,0,1037,DEV009234,135.49
C009235,ES,2021-07-01,Returning,5,0,2062,DEV009235,523.76
C009236,IT,2019-09-09,Returning,24,0,2597,DEV009236,1359.64
C009237,US,2024-07-07,Occasional,1,0,689,DEV009237,107.61
C009238,GB,2019-08-10,Returning,23,0,2645,DEV009238,3400.27
